ParamNum,State,Frequency,MultiStableState,Stability Type,RepNum,Motif
5566.0,'10',1.0,'10',1,3,TS
5567.0,'01',1.0,'01',1,3,TS
5568.0,'10',1.0,'10',1,3,TS
5569.0,'01',0.604,'01 10',2,3,TS
5569.0,'10',0.396,'01 10',2,3,TS
5570.0,'10',1.0,'10',1,3,TS
5571.0,'01',1.0,'01',1,3,TS
5572.0,'10',1.0,'10',1,3,TS
5573.0,'00',1.0,'00',1,3,TS
5574.0,'01',1.0,'01',1,3,TS
5575.0,'01',0.347,'01 10',2,3,TS
5575.0,'10',0.653,'01 10',2,3,TS
5576.0,'01',0.985,'01 10',2,3,TS
5576.0,'10',0.015,'01 10',2,3,TS
5577.0,'10',1.0,'10',1,3,TS
5578.0,'01',1.0,'01',1,3,TS
5579.0,'01',1.0,'01',1,3,TS
5580.0,'01',0.14114114114114115,'01 10',2,3,TS
5580.0,'10',0.8588588588588588,'01 10',2,3,TS
5581.0,'10',1.0,'10',1,3,TS
5582.0,'01',1.0,'01',1,3,TS
5583.0,'10',1.0,'10',1,3,TS
5584.0,'01',1.0,'01',1,3,TS
5585.0,'10',1.0,'10',1,3,TS
5586.0,'01',1.0,'01',1,3,TS
5587.0,'01',0.393,'01 10',2,3,TS
5587.0,'10',0.607,'01 10',2,3,TS
5588.0,'10',1.0,'10',1,3,TS
5589.0,'10',1.0,'10',1,3,TS
5590.0,'01',1.0,'01',1,3,TS
5591.0,'11',1.0,'11',1,3,TS
5592.0,'10',1.0,'10',1,3,TS
5593.0,'01',0.785,'01 10',2,3,TS
5593.0,'10',0.215,'01 10',2,3,TS
5594.0,'01',0.972,'01 10',2,3,TS
5594.0,'10',0.028,'01 10',2,3,TS
5595.0,'10',1.0,'10',1,3,TS
5596.0,'01',1.0,'01',1,3,TS
5597.0,'10',1.0,'10',1,3,TS
5598.0,'01',1.0,'01',1,3,TS
5599.0,'11',1.0,'11',1,3,TS
5600.0,'01',0.517,'01 10',2,3,TS
5600.0,'10',0.483,'01 10',2,3,TS
5601.0,'01',1.0,'01',1,3,TS
5602.0,'10',1.0,'10',1,3,TS
5603.0,'11',1.0,'11',1,3,TS
5604.0,'01',1.0,'01',1,3,TS
5605.0,'01',0.104,'01 10',2,3,TS
5605.0,'10',0.896,'01 10',2,3,TS
5606.0,'01',1.0,'01',1,3,TS
5607.0,'10',1.0,'10',1,3,TS
5608.0,'01',1.0,'01',1,3,TS
5609.0,'10',1.0,'10',1,3,TS
5610.0,'01',1.0,'01',1,3,TS
5611.0,'10',1.0,'10',1,3,TS
5612.0,'10',1.0,'10',1,3,TS
5613.0,'01',0.161,'01 10',2,3,TS
5613.0,'10',0.839,'01 10',2,3,TS
5614.0,'01',1.0,'01',1,3,TS
5615.0,'01',1.0,'01',1,3,TS
5616.0,'01',0.597,'01 10',2,3,TS
5616.0,'10',0.403,'01 10',2,3,TS
5617.0,'01',1.0,'01',1,3,TS
5618.0,'11',1.0,'11',1,3,TS
5619.0,'01',1.0,'01',1,3,TS
5620.0,'01',1.0,'01',1,3,TS
5621.0,'01',0.278,'01 10',2,3,TS
5621.0,'10',0.722,'01 10',2,3,TS
5622.0,'01',1.0,'01',1,3,TS
5623.0,'10',1.0,'10',1,3,TS
5624.0,'10',1.0,'10',1,3,TS
5625.0,'10',1.0,'10',1,3,TS
5626.0,'01',1.0,'01',1,3,TS
5627.0,'01',0.491,'01 10',2,3,TS
5627.0,'10',0.509,'01 10',2,3,TS
5628.0,'01',1.0,'01',1,3,TS
5629.0,'01',0.07,'01 10',2,3,TS
5629.0,'10',0.93,'01 10',2,3,TS
5630.0,'10',1.0,'10',1,3,TS
5631.0,'01',0.716,'01 10',2,3,TS
5631.0,'10',0.284,'01 10',2,3,TS
5632.0,'01',1.0,'01',1,3,TS
5633.0,'10',1.0,'10',1,3,TS
5634.0,'01',0.534,'01 10',2,3,TS
5634.0,'10',0.466,'01 10',2,3,TS
5635.0,'10',1.0,'10',1,3,TS
5636.0,'01',0.967,'01 10',2,3,TS
5636.0,'10',0.033,'01 10',2,3,TS
5637.0,'01',1.0,'01',1,3,TS
5638.0,'01',1.0,'01',1,3,TS
5639.0,'01',0.773,'01 10',2,3,TS
5639.0,'10',0.227,'01 10',2,3,TS
5640.0,'01',1.0,'01',1,3,TS
5641.0,'01',1.0,'01',1,3,TS
5642.0,'01',1.0,'01',1,3,TS
5643.0,'01',1.0,'01',1,3,TS
5644.0,'01',0.849,'01 10',2,3,TS
5644.0,'10',0.151,'01 10',2,3,TS
5645.0,'01',0.251,'01 10',2,3,TS
5645.0,'10',0.749,'01 10',2,3,TS
5646.0,'01',0.788,'01 10',2,3,TS
5646.0,'10',0.212,'01 10',2,3,TS
5647.0,'01',1.0,'01',1,3,TS
5648.0,'01',1.0,'01',1,3,TS
5649.0,'01',1.0,'01',1,3,TS
5650.0,'01',1.0,'01',1,3,TS
5651.0,'10',1.0,'10',1,3,TS
5652.0,'10',1.0,'10',1,3,TS
5653.0,'01',1.0,'01',1,3,TS
5654.0,'10',1.0,'10',1,3,TS
5655.0,'01',1.0,'01',1,3,TS
5656.0,'01',0.753,'01 10',2,3,TS
5656.0,'10',0.247,'01 10',2,3,TS
5657.0,'10',1.0,'10',1,3,TS
5658.0,'11',1.0,'11',1,3,TS
5659.0,'01',1.0,'01',1,3,TS
5660.0,'10',1.0,'10',1,3,TS
5661.0,'10',1.0,'10',1,3,TS
5662.0,'01',0.631,'01 10',2,3,TS
5662.0,'10',0.369,'01 10',2,3,TS
5663.0,'10',1.0,'10',1,3,TS
5664.0,'01',0.248,'01 10',2,3,TS
5664.0,'10',0.752,'01 10',2,3,TS
5665.0,'01',0.728,'01 10',2,3,TS
5665.0,'10',0.272,'01 10',2,3,TS
5666.0,'01',0.573,'01 10',2,3,TS
5666.0,'10',0.427,'01 10',2,3,TS
5667.0,'01',0.781,'01 10',2,3,TS
5667.0,'10',0.219,'01 10',2,3,TS
5668.0,'01',1.0,'01',1,3,TS
5669.0,'10',1.0,'10',1,3,TS
5670.0,'01',1.0,'01',1,3,TS
5671.0,'01',1.0,'01',1,3,TS
5672.0,'01',0.495,'01 10',2,3,TS
5672.0,'10',0.505,'01 10',2,3,TS
5673.0,'01',0.217,'01 10',2,3,TS
5673.0,'10',0.783,'01 10',2,3,TS
5674.0,'10',1.0,'10',1,3,TS
5675.0,'01',0.587,'01 10',2,3,TS
5675.0,'10',0.413,'01 10',2,3,TS
5676.0,'10',1.0,'10',1,3,TS
5677.0,'10',1.0,'10',1,3,TS
5678.0,'10',1.0,'10',1,3,TS
5679.0,'01',1.0,'01',1,3,TS
5680.0,'01',1.0,'01',1,3,TS
5681.0,'10',1.0,'10',1,3,TS
5682.0,'10',1.0,'10',1,3,TS
5683.0,'01',0.148,'01 10',2,3,TS
5683.0,'10',0.852,'01 10',2,3,TS
5684.0,'10',1.0,'10',1,3,TS
5685.0,'10',1.0,'10',1,3,TS
5686.0,'01',0.883,'01 10',2,3,TS
5686.0,'10',0.117,'01 10',2,3,TS
5687.0,'01',0.162,'01 10',2,3,TS
5687.0,'10',0.838,'01 10',2,3,TS
5688.0,'01',0.131,'01 10',2,3,TS
5688.0,'10',0.869,'01 10',2,3,TS
5689.0,'01',0.3333333333333333,'01 10',2,3,TS
5689.0,'10',0.6666666666666666,'01 10',2,3,TS
5690.0,'01',1.0,'01',1,3,TS
5691.0,'01',0.727,'01 10',2,3,TS
5691.0,'10',0.273,'01 10',2,3,TS
5692.0,'01',0.755,'01 10',2,3,TS
5692.0,'10',0.245,'01 10',2,3,TS
5693.0,'01',0.066,'01 10',2,3,TS
5693.0,'10',0.934,'01 10',2,3,TS
5694.0,'01',0.427,'01 10',2,3,TS
5694.0,'10',0.573,'01 10',2,3,TS
5695.0,'00',0.668,'00 10',2,3,TS
5695.0,'10',0.332,'00 10',2,3,TS
5696.0,'10',1.0,'10',1,3,TS
5697.0,'01',0.3,'01 10',2,3,TS
5697.0,'10',0.7,'01 10',2,3,TS
5698.0,'01',1.0,'01',1,3,TS
5699.0,'01',0.857,'01 10',2,3,TS
5699.0,'10',0.143,'01 10',2,3,TS
5700.0,'10',1.0,'10',1,3,TS
5701.0,'10',1.0,'10',1,3,TS
5702.0,'01',0.495,'01 10',2,3,TS
5702.0,'10',0.505,'01 10',2,3,TS
5703.0,'01',0.037,'01 10',2,3,TS
5703.0,'10',0.963,'01 10',2,3,TS
5704.0,'01',0.965,'01 10',2,3,TS
5704.0,'10',0.035,'01 10',2,3,TS
5705.0,'01',1.0,'01',1,3,TS
5706.0,'01',1.0,'01',1,3,TS
5707.0,'01',1.0,'01',1,3,TS
5708.0,'10',1.0,'10',1,3,TS
5709.0,'10',1.0,'10',1,3,TS
5710.0,'10',1.0,'10',1,3,TS
5711.0,'01',1.0,'01',1,3,TS
5712.0,'01',1.0,'01',1,3,TS
5713.0,'01',0.91,'01 10',2,3,TS
5713.0,'10',0.09,'01 10',2,3,TS
5714.0,'10',1.0,'10',1,3,TS
5715.0,'01',1.0,'01',1,3,TS
5716.0,'01',1.0,'01',1,3,TS
5717.0,'01',1.0,'01',1,3,TS
5718.0,'10',1.0,'10',1,3,TS
5719.0,'10',1.0,'10',1,3,TS
5720.0,'01',1.0,'01',1,3,TS
5721.0,'10',1.0,'10',1,3,TS
5722.0,'01',1.0,'01',1,3,TS
5723.0,'01',0.103,'01 10',2,3,TS
5723.0,'10',0.897,'01 10',2,3,TS
5724.0,'01',0.193,'01 10',2,3,TS
5724.0,'10',0.807,'01 10',2,3,TS
5725.0,'01',0.258,'01 10',2,3,TS
5725.0,'10',0.742,'01 10',2,3,TS
5726.0,'10',1.0,'10',1,3,TS
5727.0,'01',0.509,'01 10',2,3,TS
5727.0,'10',0.491,'01 10',2,3,TS
5728.0,'01',0.44,'01 10',2,3,TS
5728.0,'10',0.56,'01 10',2,3,TS
5729.0,'01',0.143,'01 10',2,3,TS
5729.0,'10',0.857,'01 10',2,3,TS
5730.0,'10',1.0,'10',1,3,TS
5731.0,'01',0.272,'01 10',2,3,TS
5731.0,'10',0.728,'01 10',2,3,TS
5732.0,'10',1.0,'10',1,3,TS
5733.0,'01',1.0,'01',1,3,TS
5734.0,'10',1.0,'10',1,3,TS
5735.0,'10',1.0,'10',1,3,TS
5736.0,'01',1.0,'01',1,3,TS
5737.0,'01',1.0,'01',1,3,TS
5738.0,'10',1.0,'10',1,3,TS
5739.0,'01',1.0,'01',1,3,TS
5740.0,'01',0.666,'01 10',2,3,TS
5740.0,'10',0.334,'01 10',2,3,TS
5741.0,'10',1.0,'10',1,3,TS
5742.0,'01',1.0,'01',1,3,TS
5743.0,'10',1.0,'10',1,3,TS
5744.0,'01',0.064,'01 10',2,3,TS
5744.0,'10',0.936,'01 10',2,3,TS
5745.0,'01',1.0,'01',1,3,TS
5746.0,'10',1.0,'10',1,3,TS
5747.0,'01',0.185,'01 10',2,3,TS
5747.0,'10',0.815,'01 10',2,3,TS
5748.0,'01',1.0,'01',1,3,TS
5749.0,'01',1.0,'01',1,3,TS
5750.0,'01',0.706,'01 10',2,3,TS
5750.0,'10',0.294,'01 10',2,3,TS
5751.0,'00',1.0,'00',1,3,TS
5752.0,'01',0.212,'01 10',2,3,TS
5752.0,'10',0.788,'01 10',2,3,TS
5753.0,'01',1.0,'01',1,3,TS
5754.0,'10',1.0,'10',1,3,TS
5755.0,'10',1.0,'10',1,3,TS
5756.0,'10',1.0,'10',1,3,TS
5757.0,'01',1.0,'01',1,3,TS
5758.0,'01',0.752,'01 10',2,3,TS
5758.0,'10',0.248,'01 10',2,3,TS
5759.0,'10',1.0,'10',1,3,TS
5760.0,'10',1.0,'10',1,3,TS
5761.0,'01',0.199,'01 10',2,3,TS
5761.0,'10',0.801,'01 10',2,3,TS
5762.0,'01',1.0,'01',1,3,TS
5763.0,'10',1.0,'10',1,3,TS
5764.0,'10',1.0,'10',1,3,TS
5765.0,'01',1.0,'01',1,3,TS
5766.0,'10',1.0,'10',1,3,TS
5767.0,'10',1.0,'10',1,3,TS
5768.0,'01',0.953,'01 10',2,3,TS
5768.0,'10',0.047,'01 10',2,3,TS
5769.0,'10',1.0,'10',1,3,TS
5770.0,'01',1.0,'01',1,3,TS
5771.0,'10',1.0,'10',1,3,TS
5772.0,'01',1.0,'01',1,3,TS
5773.0,'01',0.711,'01 10',2,3,TS
5773.0,'10',0.289,'01 10',2,3,TS
5774.0,'10',1.0,'10',1,3,TS
5775.0,'10',1.0,'10',1,3,TS
5776.0,'01',0.468,'01 10',2,3,TS
5776.0,'10',0.532,'01 10',2,3,TS
5777.0,'01',1.0,'01',1,3,TS
5778.0,'10',1.0,'10',1,3,TS
5779.0,'10',1.0,'10',1,3,TS
5780.0,'01',1.0,'01',1,3,TS
5781.0,'01',0.743,'01 10',2,3,TS
5781.0,'10',0.257,'01 10',2,3,TS
5782.0,'01',0.032,'01 10',2,3,TS
5782.0,'10',0.968,'01 10',2,3,TS
5783.0,'10',1.0,'10',1,3,TS
5784.0,'01',0.781,'01 10',2,3,TS
5784.0,'10',0.219,'01 10',2,3,TS
5785.0,'10',1.0,'10',1,3,TS
5786.0,'01',1.0,'01',1,3,TS
5787.0,'01',1.0,'01',1,3,TS
5788.0,'10',1.0,'10',1,3,TS
5789.0,'01',0.676,'01 10',2,3,TS
5789.0,'10',0.324,'01 10',2,3,TS
5790.0,'10',1.0,'10',1,3,TS
5791.0,'10',1.0,'10',1,3,TS
5792.0,'01',0.096,'01 10',2,3,TS
5792.0,'10',0.904,'01 10',2,3,TS
5793.0,'01',0.879,'01 10',2,3,TS
5793.0,'10',0.121,'01 10',2,3,TS
5794.0,'10',1.0,'10',1,3,TS
5795.0,'11',1.0,'11',1,3,TS
5796.0,'01',1.0,'01',1,3,TS
5797.0,'01',0.676,'01 10',2,3,TS
5797.0,'10',0.324,'01 10',2,3,TS
5798.0,'01',0.086,'01 10',2,3,TS
5798.0,'10',0.914,'01 10',2,3,TS
5799.0,'10',1.0,'10',1,3,TS
5800.0,'10',1.0,'10',1,3,TS
5801.0,'01',1.0,'01',1,3,TS
5802.0,'01',1.0,'01',1,3,TS
5803.0,'01',0.096,'01 10',2,3,TS
5803.0,'10',0.904,'01 10',2,3,TS
5804.0,'01',1.0,'01',1,3,TS
5805.0,'01',0.723,'01 10',2,3,TS
5805.0,'10',0.277,'01 10',2,3,TS
5806.0,'11',1.0,'11',1,3,TS
5807.0,'10',1.0,'10',1,3,TS
5808.0,'01',0.202,'01 10',2,3,TS
5808.0,'10',0.798,'01 10',2,3,TS
5809.0,'01',0.928,'01 10',2,3,TS
5809.0,'10',0.072,'01 10',2,3,TS
5810.0,'10',1.0,'10',1,3,TS
5811.0,'10',1.0,'10',1,3,TS
5812.0,'01',0.103,'01 10',2,3,TS
5812.0,'10',0.897,'01 10',2,3,TS
5813.0,'10',1.0,'10',1,3,TS
5814.0,'01',0.802,'01 10',2,3,TS
5814.0,'10',0.198,'01 10',2,3,TS
5815.0,'01',1.0,'01',1,3,TS
5816.0,'01',1.0,'01',1,3,TS
5817.0,'10',1.0,'10',1,3,TS
5818.0,'01',0.355,'01 10',2,3,TS
5818.0,'10',0.645,'01 10',2,3,TS
5819.0,'01',1.0,'01',1,3,TS
5820.0,'11',1.0,'11',1,3,TS
5821.0,'01',0.491,'01 10',2,3,TS
5821.0,'10',0.509,'01 10',2,3,TS
5822.0,'01',0.492,'01 10',2,3,TS
5822.0,'10',0.508,'01 10',2,3,TS
5823.0,'10',1.0,'10',1,3,TS
5824.0,'01',1.0,'01',1,3,TS
5825.0,'10',1.0,'10',1,3,TS
5826.0,'10',1.0,'10',1,3,TS
5827.0,'00',0.944,'00 01',2,3,TS
5827.0,'01',0.056,'00 01',2,3,TS
5828.0,'10',1.0,'10',1,3,TS
5829.0,'10',1.0,'10',1,3,TS
5830.0,'10',1.0,'10',1,3,TS
5831.0,'01',1.0,'01',1,3,TS
5832.0,'01',0.091,'01 10',2,3,TS
5832.0,'10',0.909,'01 10',2,3,TS
5833.0,'01',1.0,'01',1,3,TS
5834.0,'01',0.058,'01 10',2,3,TS
5834.0,'10',0.942,'01 10',2,3,TS
5835.0,'01',1.0,'01',1,3,TS
5836.0,'01',0.243,'01 10',2,3,TS
5836.0,'10',0.757,'01 10',2,3,TS
5837.0,'10',1.0,'10',1,3,TS
5838.0,'01',1.0,'01',1,3,TS
5839.0,'01',0.161,'01 10',2,3,TS
5839.0,'10',0.839,'01 10',2,3,TS
5840.0,'01',1.0,'01',1,3,TS
5841.0,'01',0.196,'01 10',2,3,TS
5841.0,'10',0.804,'01 10',2,3,TS
5842.0,'01',0.178,'01 10',2,3,TS
5842.0,'10',0.822,'01 10',2,3,TS
5843.0,'01',0.398,'01 10',2,3,TS
5843.0,'10',0.602,'01 10',2,3,TS
5844.0,'01',1.0,'01',1,3,TS
5845.0,'01',0.189,'01 10',2,3,TS
5845.0,'10',0.811,'01 10',2,3,TS
5846.0,'01',1.0,'01',1,3,TS
5847.0,'11',1.0,'11',1,3,TS
5848.0,'01',1.0,'01',1,3,TS
5849.0,'01',0.566,'01 10',2,3,TS
5849.0,'10',0.434,'01 10',2,3,TS
5850.0,'01',0.887,'01 10',2,3,TS
5850.0,'10',0.113,'01 10',2,3,TS
5851.0,'10',1.0,'10',1,3,TS
5852.0,'01',0.7,'01 10',2,3,TS
5852.0,'10',0.3,'01 10',2,3,TS
5853.0,'01',0.112,'01 10',2,3,TS
5853.0,'10',0.888,'01 10',2,3,TS
5854.0,'10',1.0,'10',1,3,TS
5855.0,'10',1.0,'10',1,3,TS
5856.0,'10',1.0,'10',1,3,TS
5857.0,'10',1.0,'10',1,3,TS
5858.0,'01',0.259,'01 10',2,3,TS
5858.0,'10',0.741,'01 10',2,3,TS
5859.0,'01',1.0,'01',1,3,TS
5860.0,'01',1.0,'01',1,3,TS
5861.0,'10',1.0,'10',1,3,TS
5862.0,'10',1.0,'10',1,3,TS
5863.0,'10',1.0,'10',1,3,TS
5864.0,'01',0.401,'01 10',2,3,TS
5864.0,'10',0.599,'01 10',2,3,TS
5865.0,'10',1.0,'10',1,3,TS
5866.0,'10',1.0,'10',1,3,TS
5867.0,'01',1.0,'01',1,3,TS
5868.0,'01',0.609,'01 10',2,3,TS
5868.0,'10',0.391,'01 10',2,3,TS
5869.0,'00',1.0,'00',1,3,TS
5870.0,'01',1.0,'01',1,3,TS
5871.0,'01',1.0,'01',1,3,TS
5872.0,'01',0.165,'01 10',2,3,TS
5872.0,'10',0.835,'01 10',2,3,TS
5873.0,'10',1.0,'10',1,3,TS
5874.0,'10',1.0,'10',1,3,TS
5875.0,'10',1.0,'10',1,3,TS
5876.0,'01',0.239,'01 10',2,3,TS
5876.0,'10',0.761,'01 10',2,3,TS
5877.0,'01',0.35,'01 10',2,3,TS
5877.0,'10',0.65,'01 10',2,3,TS
5878.0,'01',1.0,'01',1,3,TS
5879.0,'10',1.0,'10',1,3,TS
5880.0,'01',1.0,'01',1,3,TS
5881.0,'01',0.621,'01 10',2,3,TS
5881.0,'10',0.379,'01 10',2,3,TS
5882.0,'10',1.0,'10',1,3,TS
5883.0,'01',0.937,'01 10',2,3,TS
5883.0,'10',0.063,'01 10',2,3,TS
5884.0,'01',1.0,'01',1,3,TS
5885.0,'10',1.0,'10',1,3,TS
5886.0,'01',0.903,'01 10',2,3,TS
5886.0,'10',0.097,'01 10',2,3,TS
5887.0,'01',1.0,'01',1,3,TS
5888.0,'01',1.0,'01',1,3,TS
5889.0,'01',1.0,'01',1,3,TS
5890.0,'10',1.0,'10',1,3,TS
5891.0,'01',1.0,'01',1,3,TS
5892.0,'10',1.0,'10',1,3,TS
5893.0,'01',1.0,'01',1,3,TS
5894.0,'11',1.0,'11',1,3,TS
5895.0,'10',1.0,'10',1,3,TS
5896.0,'11',1.0,'11',1,3,TS
5897.0,'01',1.0,'01',1,3,TS
5898.0,'01',1.0,'01',1,3,TS
5899.0,'10',1.0,'10',1,3,TS
5900.0,'01',1.0,'01',1,3,TS
5901.0,'01',0.699,'01 10',2,3,TS
5901.0,'10',0.301,'01 10',2,3,TS
5902.0,'01',0.296,'01 10',2,3,TS
5902.0,'10',0.704,'01 10',2,3,TS
5903.0,'10',1.0,'10',1,3,TS
5904.0,'01',1.0,'01',1,3,TS
5905.0,'01',1.0,'01',1,3,TS
5906.0,'01',0.424,'01 10',2,3,TS
5906.0,'10',0.576,'01 10',2,3,TS
5907.0,'10',1.0,'10',1,3,TS
5908.0,'01',0.993,'01 10',2,3,TS
5908.0,'10',0.007,'01 10',2,3,TS
5909.0,'01',1.0,'01',1,3,TS
5910.0,'10',1.0,'10',1,3,TS
5911.0,'10',1.0,'10',1,3,TS
5912.0,'01',0.07,'01 10',2,3,TS
5912.0,'10',0.93,'01 10',2,3,TS
5913.0,'01',0.431,'01 10',2,3,TS
5913.0,'10',0.569,'01 10',2,3,TS
5914.0,'01',0.585,'01 10',2,3,TS
5914.0,'10',0.415,'01 10',2,3,TS
5915.0,'01',0.297,'01 10',2,3,TS
5915.0,'10',0.703,'01 10',2,3,TS
5916.0,'01',0.739,'01 10',2,3,TS
5916.0,'10',0.261,'01 10',2,3,TS
5917.0,'00',0.319,'00 10',2,3,TS
5917.0,'10',0.681,'00 10',2,3,TS
5918.0,'01',1.0,'01',1,3,TS
5919.0,'01',1.0,'01',1,3,TS
5920.0,'01',0.755,'01 10',2,3,TS
5920.0,'10',0.245,'01 10',2,3,TS
5921.0,'10',1.0,'10',1,3,TS
5922.0,'01',1.0,'01',1,3,TS
5923.0,'01',0.07085714285714285,'01 10',2,3,TS
5923.0,'10',0.9291428571428572,'01 10',2,3,TS
5924.0,'01',1.0,'01',1,3,TS
5925.0,'01',1.0,'01',1,3,TS
5926.0,'01',1.0,'01',1,3,TS
5927.0,'01',0.777,'01 10',2,3,TS
5927.0,'10',0.223,'01 10',2,3,TS
5928.0,'01',0.827,'01 10',2,3,TS
5928.0,'10',0.173,'01 10',2,3,TS
5929.0,'01',1.0,'01',1,3,TS
5930.0,'01',1.0,'01',1,3,TS
5931.0,'01',0.894,'01 10',2,3,TS
5931.0,'10',0.106,'01 10',2,3,TS
5932.0,'01',0.117,'01 10',2,3,TS
5932.0,'10',0.883,'01 10',2,3,TS
5933.0,'10',1.0,'10',1,3,TS
5934.0,'01',1.0,'01',1,3,TS
5935.0,'01',0.524,'01 10',2,3,TS
5935.0,'10',0.476,'01 10',2,3,TS
5936.0,'01',1.0,'01',1,3,TS
5937.0,'01',0.713,'01 10',2,3,TS
5937.0,'10',0.287,'01 10',2,3,TS
5938.0,'01',1.0,'01',1,3,TS
5939.0,'01',1.0,'01',1,3,TS
5940.0,'01',1.0,'01',1,3,TS
5941.0,'11',1.0,'11',1,3,TS
5942.0,'01',0.25,'01 10',2,3,TS
5942.0,'10',0.75,'01 10',2,3,TS
5943.0,'10',1.0,'10',1,3,TS
5944.0,'01',1.0,'01',1,3,TS
5945.0,'10',1.0,'10',1,3,TS
5946.0,'01',1.0,'01',1,3,TS
5947.0,'01',0.39,'01 10',2,3,TS
5947.0,'10',0.61,'01 10',2,3,TS
5948.0,'10',1.0,'10',1,3,TS
5949.0,'01',1.0,'01',1,3,TS
5950.0,'10',1.0,'10',1,3,TS
5951.0,'01',1.0,'01',1,3,TS
5952.0,'01',0.62,'01 10',2,3,TS
5952.0,'10',0.38,'01 10',2,3,TS
5953.0,'10',1.0,'10',1,3,TS
5954.0,'01',0.07,'01 10',2,3,TS
5954.0,'10',0.93,'01 10',2,3,TS
5955.0,'10',1.0,'10',1,3,TS
5956.0,'10',1.0,'10',1,3,TS
5957.0,'10',1.0,'10',1,3,TS
5958.0,'01',0.725,'01 10',2,3,TS
5958.0,'10',0.275,'01 10',2,3,TS
5959.0,'01',0.027,'01 10',2,3,TS
5959.0,'10',0.973,'01 10',2,3,TS
5960.0,'01',0.692,'01 10',2,3,TS
5960.0,'10',0.308,'01 10',2,3,TS
5961.0,'01',1.0,'01',1,3,TS
5962.0,'01',0.062,'01 10',2,3,TS
5962.0,'10',0.938,'01 10',2,3,TS
5963.0,'01',0.909,'01 10',2,3,TS
5963.0,'10',0.091,'01 10',2,3,TS
5964.0,'10',1.0,'10',1,3,TS
5965.0,'01',0.727,'01 10',2,3,TS
5965.0,'10',0.273,'01 10',2,3,TS
5966.0,'10',1.0,'10',1,3,TS
5967.0,'10',1.0,'10',1,3,TS
5968.0,'10',1.0,'10',1,3,TS
5969.0,'01',1.0,'01',1,3,TS
5970.0,'01',1.0,'01',1,3,TS
5971.0,'10',1.0,'10',1,3,TS
5972.0,'10',1.0,'10',1,3,TS
5973.0,'01',1.0,'01',1,3,TS
5974.0,'01',0.916,'01 10',2,3,TS
5974.0,'10',0.084,'01 10',2,3,TS
5975.0,'10',1.0,'10',1,3,TS
5976.0,'01',1.0,'01',1,3,TS
5977.0,'10',1.0,'10',1,3,TS
5978.0,'10',1.0,'10',1,3,TS
5979.0,'10',1.0,'10',1,3,TS
5980.0,'10',1.0,'10',1,3,TS
5981.0,'01',1.0,'01',1,3,TS
5982.0,'01',0.026,'01 10',2,3,TS
5982.0,'10',0.974,'01 10',2,3,TS
5983.0,'10',1.0,'10',1,3,TS
5984.0,'10',1.0,'10',1,3,TS
5985.0,'01',0.243,'01 10',2,3,TS
5985.0,'10',0.757,'01 10',2,3,TS
5986.0,'10',1.0,'10',1,3,TS
5987.0,'01',0.868,'01 10',2,3,TS
5987.0,'10',0.132,'01 10',2,3,TS
5988.0,'01',1.0,'01',1,3,TS
5989.0,'01',1.0,'01',1,3,TS
5990.0,'01',0.692,'01 10',2,3,TS
5990.0,'10',0.308,'01 10',2,3,TS
5991.0,'10',1.0,'10',1,3,TS
5992.0,'01',0.030120481927710843,'01 10',2,3,TS
5992.0,'10',0.9698795180722891,'01 10',2,3,TS
5993.0,'01',1.0,'01',1,3,TS
5994.0,'01',0.667,'01 10',2,3,TS
5994.0,'10',0.333,'01 10',2,3,TS
5995.0,'01',0.752,'01 10',2,3,TS
5995.0,'10',0.248,'01 10',2,3,TS
5996.0,'10',1.0,'10',1,3,TS
5997.0,'10',1.0,'10',1,3,TS
5998.0,'01',0.101,'01 10',2,3,TS
5998.0,'10',0.899,'01 10',2,3,TS
5999.0,'10',1.0,'10',1,3,TS
6000.0,'00',0.973,'00 01',2,3,TS
6000.0,'01',0.027,'00 01',2,3,TS
6001.0,'01',0.603,'01 10',2,3,TS
6001.0,'10',0.397,'01 10',2,3,TS
6002.0,'01',1.0,'01',1,3,TS
6003.0,'01',1.0,'01',1,3,TS
6004.0,'01',0.684,'01 10',2,3,TS
6004.0,'10',0.316,'01 10',2,3,TS
6005.0,'01',1.0,'01',1,3,TS
6006.0,'01',0.329,'01 10',2,3,TS
6006.0,'10',0.671,'01 10',2,3,TS
6007.0,'10',1.0,'10',1,3,TS
6008.0,'01',0.491,'01 10',2,3,TS
6008.0,'10',0.509,'01 10',2,3,TS
6009.0,'10',1.0,'10',1,3,TS
6010.0,'01',1.0,'01',1,3,TS
6011.0,'01',1.0,'01',1,3,TS
6012.0,'10',1.0,'10',1,3,TS
6013.0,'10',1.0,'10',1,3,TS
6014.0,'01',0.833,'01 10',2,3,TS
6014.0,'10',0.167,'01 10',2,3,TS
6015.0,'01',1.0,'01',1,3,TS
6016.0,'01',1.0,'01',1,3,TS
6017.0,'10',1.0,'10',1,3,TS
6018.0,'01',1.0,'01',1,3,TS
6019.0,'10',1.0,'10',1,3,TS
6020.0,'01',0.343,'01 10',2,3,TS
6020.0,'10',0.657,'01 10',2,3,TS
6021.0,'10',1.0,'10',1,3,TS
6022.0,'01',1.0,'01',1,3,TS
6023.0,'01',0.637,'01 10',2,3,TS
6023.0,'10',0.363,'01 10',2,3,TS
6024.0,'01',0.862,'01 10',2,3,TS
