ParamNum,State,Frequency,MultiStableState,Stability Type,RepNum,Motif
3927.0,'10',0.065,'01 10',2,1,TSSA
3928.0,'01',0.789,'01 10',2,1,TSSA
3928.0,'10',0.211,'01 10',2,1,TSSA
3929.0,'01',0.167,'01 10',2,1,TSSA
3929.0,'10',0.833,'01 10',2,1,TSSA
3930.0,'01',0.586,'01 10',2,1,TSSA
3930.0,'10',0.414,'01 10',2,1,TSSA
3931.0,'01',0.066,'01 10',2,1,TSSA
3931.0,'10',0.934,'01 10',2,1,TSSA
3932.0,'00',0.181,'00 01 10',3,1,TSSA
3932.0,'01',0.432,'00 01 10',3,1,TSSA
3932.0,'10',0.387,'00 01 10',3,1,TSSA
3933.0,'01',0.544,'01 10',2,1,TSSA
3933.0,'10',0.456,'01 10',2,1,TSSA
3934.0,'01',0.796,'01 10',2,1,TSSA
3934.0,'10',0.204,'01 10',2,1,TSSA
3935.0,'01',0.254,'01 10',2,1,TSSA
3935.0,'10',0.746,'01 10',2,1,TSSA
3936.0,'01',0.891,'01 10',2,1,TSSA
3936.0,'10',0.109,'01 10',2,1,TSSA
3937.0,'00',0.001,'00 01 10',3,1,TSSA
3937.0,'01',0.565,'00 01 10',3,1,TSSA
3937.0,'10',0.434,'00 01 10',3,1,TSSA
3938.0,'00',0.003,'00 01 10',3,1,TSSA
3938.0,'01',0.041,'00 01 10',3,1,TSSA
3938.0,'10',0.956,'00 01 10',3,1,TSSA
3939.0,'01',0.166,'01 10',2,1,TSSA
3939.0,'10',0.834,'01 10',2,1,TSSA
3940.0,'01',0.862,'01 10',2,1,TSSA
3940.0,'10',0.138,'01 10',2,1,TSSA
3941.0,'10',1.0,'10',1,1,TSSA
3942.0,'10',1.0,'10',1,1,TSSA
3943.0,'01',1.0,'01',1,1,TSSA
3944.0,'01',0.846,'01 10',2,1,TSSA
3944.0,'10',0.154,'01 10',2,1,TSSA
3945.0,'00',0.193,'00 01',2,1,TSSA
3945.0,'01',0.807,'00 01',2,1,TSSA
3946.0,'01',0.99,'01 10',2,1,TSSA
3946.0,'10',0.01,'01 10',2,1,TSSA
3947.0,'01',0.975,'01 10',2,1,TSSA
3947.0,'10',0.025,'01 10',2,1,TSSA
3948.0,'00',0.133,'00 01',2,1,TSSA
3948.0,'01',0.867,'00 01',2,1,TSSA
3949.0,'01',0.481,'01 10',2,1,TSSA
3949.0,'10',0.519,'01 10',2,1,TSSA
3950.0,'00',0.001,'00 01 10',3,1,TSSA
3950.0,'01',0.055,'00 01 10',3,1,TSSA
3950.0,'10',0.944,'00 01 10',3,1,TSSA
3951.0,'00',0.203,'00 01 10',3,1,TSSA
3951.0,'01',0.017,'00 01 10',3,1,TSSA
3951.0,'10',0.78,'00 01 10',3,1,TSSA
